fraudLabel,score,uniqueId,amount
0.0,0.0065344158,WqbNZuGhoGJdUWuR,599.54
1.0,0.9971105,arsujWVKSIWrtGpP,381.65
0.0,0.0019295198,gnFXYSWTKaNiMoRr,384.86
0.0,0.010751993,bJJCDvRLqIBrFHbJ,637.69
1.0,0.9963904,lSgRabYULRQKcZnQ,2453.23
0.0,0.0008772083,cyHHJavaADmqyNbx,102.02
0.0,0.0036020386,rbJKTdSMIVHWPjlI,269.39
0.0,0.0025252409,SLElWevmbApOqUrv,5.69
0.0,0.0014243522,fCunJUcqGevkNcly,209.38
1.0,0.9973176,NAeGRsOPDxmShpNU,20.2
0.0,0.026655797,ZqtuuZbMfBsPakRT,279.79
0.0,0.0069586695,VCmaaoWTUWsgxjHB,261.29
1.0,0.9992242,mVotmrjIIkfPVlIz,49.54
1.0,0.997104,MsOEFhtMloLSkwBP,59.78
0.0,0.0007972711,QlYOubdfscvtCBtb,12.48
0.0,0.0030508314,LJEGjlZCMPITKLJV,93.13
0.0,0.004506649,ceIgAMIuQkoVYfnG,211.12
0.0,0.0046462123,LOLFjbUmSXYkGPZs,80.39
0.0,0.0015463033,SeMNXHPWdsakNQyG,12.41
1.0,0.9969938,ZkoiUuqmbQEbWMpv,1219.65
0.0,0.008056491,WviZcoLLsIQhhyxr,12.63
0.0,0.0070608594,uaRrwaxLbpdaSBtI,13.54
0.0,0.0065148994,BZpqBzxtsnXATfhq,207.59
0.0,0.0029654808,IGXVYyoTLpcMizRy,136.66
0.0,0.0018372753,ZPsHSYGQswYXuJxJ,481.21
0.0,0.0016878695,MYQpRglDPkiLLUEV,125.25
0.0,0.0013946985,lXdpWpgrELuLknRW,42.91
0.0,0.006256271,PyGMDKlnHmfwZXOa,103.65
0.0,0.0026103698,TMElIlTcJDpQihIF,51.21
0.0,0.0045284643,ARjaJONGhOLpumiZ,91.32
0.0,0.00085021765,lsrOQOHJMCQjQOtT,231.29
1.0,0.99113864,hbScocbSefhOYegX,14.4
0.0,0.0015361668,SjyUnfklqlGPNhdH,400.32
0.0,0.0026447866,TcJgXjgLgCQtayle,1.16
0.0,0.001007453,WVGtUJOdtbJNngEY,543.85
0.0,0.0038633763,ztpJZBPbyzHlwwsg,405.09
0.0,0.008560119,ajxNYifGrmdMqvQi,34.11
1.0,0.9982046,uzeYxXsdnGogHTbL,79.31
0.0,0.0035697287,lMagfFavPOPPoirX,39.11
1.0,0.9980178,txpWqmWODJZTNLkz,662.29
1.0,0.9969796,dSMLDOhJuFievSrG,755.71
0.0,0.0011675023,ITRwZOxnwDndCyCK,73.16
1.0,0.995774,rMdOREfzAECRJdrp,61.69
1.0,0.98078626,CWXHPAYEoWjVSYML,451.51
1.0,0.942843,IbByBRlKpupkGjaI,210.81
0.0,0.0030362515,sIKNCSyVUhWaGTOx,35.47
0.0,0.0010131501,cdsZgUiLnXOAraxp,1482.66
0.0,0.003163476,YjHzpueVJvakCENW,2.76
0.0,0.00075415516,VMfsCrPxXhbmKGeh,52.72
0.0,0.024209514,BAPbbjRSnuTCWkeo,27.05
0.0,0.0016827751,fbtZPPvhfHRSEWCW,107.26
0.0,0.0012900918,GHOluVVinjaeLGRs,902.98
0.0,0.0007965759,NppjdjVfmLMPOqQp,52.38
0.0,0.0009650013,aYoEqLLWvfOLBecG,45.78
0.0,0.015828853,NWaxSNKiZAMFZUWC,947.02
1.0,0.98867303,zvPLZdZbjdgfmBgK,580.37
1.0,0.95470643,GrHMYACWzlrkyKhh,410.04
1.0,0.99779403,hYgyWGCZJGHhOzwN,2454.37
0.0,0.0011416755,rnYkqDbworhUIjOt,680.37
0.0,0.0007767488,cqicueSsZdyPHPMC,92.32
0.0,0.006999575,bZugLLaUXaSVBWHz,65.33
0.0,0.0008291348,vgYhsqnRgZlXJqdf,22.15
0.0,0.002195298,FfOkuwCXngojJdRR,334.11
0.0,0.0018149379,BsmwWcFCnDdZRaHz,20.37
1.0,0.99494284,uhQdmqCmjuRGQSlS,206.61
0.0,0.014615519,oRVRcgbOVwiIIQQR,639.03
0.0,0.0102520175,VHpAQhTGBqIypppC,27.42
0.0,0.00040938225,uAnZMlxjgzoHwOFU,5.56
0.0,0.0012881868,JktIEvvkjfZbSxQn,155.16
0.0,0.00072778855,KzwZLzhEDNqNhBWv,3.41
0.0,0.004815462,MUhAuqpLcZKslWOR,0.52
1.0,0.97930074,JiLxFMNMslzYMxzR,855.67
0.0,0.0075656143,wMGUVzJKQhYWmkhi,177.07
0.0,0.001752692,PBRJqwkuzLVMwCvS,352.34
0.0,0.005061756,XaxSspYqmQvEmUrU,60.47
1.0,0.82916194,pFqeiVHOKknFsZXu,8.45
0.0,0.0014769441,ShhObPPeiEtRQicT,2.04
0.0,0.013501623,SkCDTDOQfJIWHwqh,1359.9
1.0,0.9772981,WOntDVUjqAFglySx,331.61
1.0,0.99757296,lDXEXJRkfKbKyyBm,1159.91
1.0,0.93193024,WqIIiAWNXuKlpbAT,1504.12
0.0,0.0010982006,htteLCgukkwnbhvB,113.77
0.0,0.001473247,VImziieSpJlHobMe,7.46
0.0,0.002999702,euddxGthCNsizCPF,28.02
0.0,0.0049769087,JAWomFEmhbUNQgwS,1528.56
0.0,0.001291401,pMHlLFuVgzbrNwzo,171.33
1.0,0.99753237,kPaTixZnlpsHzcbo,1744.78
0.0,0.28181064,TWENLVsGgDxaNeqs,144.46
0.0,0.0066791037,DtYVaEAghtTpCvNP,395.95
0.0,0.029501997,CklFOkWVXjwuTCIA,1176.67
0.0,0.0048432397,PNhkQuVdDTUAbpjW,160.81
1.0,0.9992878,rmUGylMzlCcruzOj,44.52
1.0,0.9971105,NhHEvJcKkyKkPVnY,474.84
0.0,0.0016488847,bgFdroscLBUdcDEE,89.34
0.0,0.0004976767,VssHKaDXxbwPwfmQ,85.4
0.0,0.001110314,zUJEUlbyRNxnYRqD,158.93
0.0,0.0010537057,yXMqteEiQfpbOLkP,12.07
0.0,0.010490759,gzTAqqeCoAkdKolk,46.58
1.0,0.21248578,evJRPoJaWpAUJIng,51.23
1.0,0.99123996,NYedZkwRpwlWEecU,4.2
0.0,0.0010982006,GRWGYCRaFAFSuWfb,225.77
0.0,0.007329437,MVmTyJhAaJoVGZoA,19.45
0.0,0.01174102,GyfEhwVuFgDHxiqi,1265.0
0.0,0.0016780978,WRaKTFfmofwjuxCQ,73.36
0.0,0.001484646,eVCemzTKYmaRsAkt,1878.97
1.0,0.81594044,FXowhwTqwmLcnLkp,245.19
0.0,0.0218744,rrTrIUWwQAMVwzEs,2.25
0.0,0.0005269616,aSeRNfJPhPnuQyYD,14.63
0.0,0.002033786,cfiSHJoYjainLvzk,17.91
0.0,0.0019564703,IGLsDfAbGkuJSYZq,17.97
0.0,0.0014677122,ZcnOCIPgfxATKyTw,792.63
1.0,0.9907707,SHtVFkmaJxNilXpA,268.16
0.0,0.0011388476,vIaOmgpqdutgGqjZ,1149.58
1.0,0.99753237,rHbKPjwbhcMRuAtG,2487.57
1.0,0.9570038,xDqSzsSYtWMLokLx,1647.21
0.0,0.007008357,gpwdBRHRgXafZkBk,27.48
0.0,0.009187823,DmIoOxJqOTtXYufq,129.62
1.0,0.9877439,YZgRIhzePwMkvDCD,94.53
0.0,0.0020445816,nmhcSZGSoVTspmZn,119.41
0.0,0.00055540743,xaoaEHOyIuHJIXlu,152.96
1.0,0.8714284,uQkrZOnqosFrXJET,75.69
0.0,0.00086410163,YHUvBUKadXatSVfW,326.27
1.0,0.98022676,xwGuuGHuveEMCIMh,173.3
1.0,0.98761743,FmCwscrVOviQjknw,20.81
0.0,0.0013082986,OSWtuIlIvpEDdAXU,212.51
0.0,0.0006413761,PfOFhLvYNYdmWukb,86.58
0.0,0.0059220595,gzjSIBqzxWbjWVuN,0.56
1.0,0.98624414,IoSPcsfeTrbVxStk,722.37
1.0,0.5580283,HrsLLmKfHmoFmdnG,194.54
0.0,0.0011804946,GDTAEzMyjEDOgpAM,13.84
0.0,0.0009724541,wJRLUaoNIVaIlJsb,66.0
0.0,0.0014014136,WruGIlWQhTdssiOp,242.22
0.0,0.0012064076,DLUnfQTfUbRelJyW,19.22
0.0,0.0033088652,CZVlqQEkKfBKGBmL,81.27
1.0,0.99003816,EAqUkvqAijeUkNWy,1459.72
0.0,0.011637138,JYzqtJpdSCrIooJv,59.17
0.0,0.008312166,agIVuRetdYwUUuDo,360.13
0.0,0.000598235,JxYydaBlapublksx,6.76
1.0,0.98895675,QjqPWoEHjbJxPvKZ,21.4
0.0,0.0015006606,JaNGKiKVpTzPqont,26.51
0.0,0.002860198,EzoiPjIEtOZWRLeU,417.3
0.0,0.032860816,LQvTdyQqRySvBpEV,168.76
0.0,0.0006756638,yiimWvXkQmwHpUCO,111.96
0.0,0.011092923,HnmWeRVQYGoyobsN,816.71
0.0,0.0018336402,ktKQfTJicVZrVWOd,1264.66
0.0,0.23357771,uMhUcWKuFOseHLcv,1.39
0.0,0.0016949734,XkHXKaFXrCftpyzW,182.04
1.0,0.8955915,JneMjVMDuBTdtpYx,116.1
0.0,0.0047454364,WpZaRmwlEszNLLNH,0.03
0.0,0.004135965,VIRexuMJIFUNFRRR,399.96
1.0,0.9874364,nvuCiwAtrvXlXkTa,15.31
0.0,0.0024279337,zfhqtCYdnsCWqOZj,18.79
1.0,0.9581015,SHFaPjEqtXMmYtsl,2446.17
0.0,0.0023206891,MTeWFlkoQtiNmBHA,39.54
0.0,0.0048686927,zlWpUwvNTuiDLXnf,33.49
0.0,0.00065096666,JIXGQdsULNEZSKxN,57.09
0.0,0.08944276,HqgbEQikPKlyuZGI,13.31
1.0,0.9976266,BLfgWpvHYmFdZDKy,430.02
1.0,0.94497347,LaLqudFBlcxGjePL,1.41
0.0,0.005493962,mgugBcdjHXAaLjcH,1204.27
0.0,0.00069501915,msBskVXFxoGxEaCn,414.97
0.0,0.027792936,kZBGcNKUkkmEmvko,396.11
0.0,0.001696475,SGhiqnqWaqBkquCH,57.94
0.0,0.0006249594,klyZwSgphwYkrWXW,8.13
1.0,0.99735886,trpknKRCvreiFdWF,110.78
0.0,0.0018336402,GEXoVOveAqjlHjhZ,4.6
0.0,0.006411344,VXqvqIDsfEgpDAsd,187.69
0.0,0.0040393802,yJtrvybRQOpUQmbF,15.33
0.0,0.0012403405,HZLqHptVeEjgcbbc,103.39
0.0,0.0008852792,fFQqkvvJzeUDyKXv,437.27
1.0,0.9947819,smmdpaIVNwNUEeWI,94.58
0.0,0.0068800524,EaRivAhhSziDpDWJ,282.37
0.0,0.002974085,AebPPJgQRicPtFBv,579.5
0.0,0.025568327,KaNZKYDEcGoxRpJE,3.82
0.0,0.12957995,RbZvOZbtTiHvDVyb,72.37
0.0,0.045204066,KtopJEKjJpYRPoJh,384.98
0.0,0.000571779,kFymvuwspxaTDxfP,10.6
0.0,0.007329437,wGITItHltOwOisiL,4.47
1.0,0.9974699,mlLzLqMGFfbBOslr,3.84
1.0,0.99264354,HENJZMVtxuJdqfCd,932.39
0.0,0.0045284643,MNBotnAEFZTngcSG,126.4
0.0,0.0007989138,jQTAbNHeMCTQmkhX,33.37
0.0,0.0015887053,lHsdLIBBIpawuCeh,181.46
1.0,0.8613775,kKPfGgXTPPYbjKOs,10155.09
0.0,0.013073953,IeKBwVhOUegTSEhp,7.25
0.0,0.0018455753,zHqatdZglQAjprTU,232.08
0.0,0.00432068,eWGbZGjDSGISXViV,248.48
0.0,0.021777177,nGyerWryXlcroCAt,111.16
0.0,0.005036768,IeVMMbVeHarBzrfr,4.53
0.0,0.005664013,qWBxOLgzAWDbysGc,11.01
0.0,0.0028114961,uZGAhfyaJDSiRWYo,34.14
0.0,0.001320665,QxsbUrPvQccIqEAu,13.57
0.0,0.0005999417,FbATNYSYitnCJNzQ,25.78
0.0,0.0011261839,qsnQryhXqvaYNbRW,88.76
0.0,0.0013981875,sznLpQeaayLoOuVb,100.96
1.0,0.942843,pEWeODulHpMhWRLd,311.08
0.0,0.001698525,gaipslVSYROhDcpY,104.52
0.0,0.00081837917,reoreHBXyWwuTfYt,192.65
0.0,0.0012647297,OlsklGYvpTnwwByR,1814.24
0.0,0.0016089642,GRRuAefWIvPHFsam,114.24
0.0,0.0030884747,UatyfzEossNfawvW,38.82
0.0,0.0033419488,GTkdVPOhOQKJzmcx,40.21
0.0,0.009749662,ivnoQzUIHaSkuUUc,134.47
0.0,0.0011757705,ZwSBQsxqQcVumIaA,52.15
0.0,0.009834067,PIauBlheNmRDmWYY,6.83
0.0,0.0018344879,EtjHnarBLJzSAkDC,1316.78
0.0,0.0009966908,DvugqhVyNUJoreGy,18.61
0.0,0.0018333372,zSdFZeYgujlzLBdb,116.96
0.0,0.0030648282,baASlqjZoYhlGWje,214.34
0.0,0.0005253802,heAHgweWGpZhxyyc,87.54
0.0,0.0010700852,BauSrfmXGwcLOYrf,17.69
0.0,0.00055936666,OQNskZCtOiFhZBBs,513.47
0.0,0.00096127746,bmLnEfzLggYtdMig,256.66
1.0,0.99753237,UwVBWgMEWjMzmLEq,6597.74
0.0,0.013609149,HdUPpchqCbWBDLSw,7.3
0.0,0.0018563758,KaFuJvOySysHXInY,497.44
0.0,0.0012900918,sVAIpDMkunBrYuoN,839.81
0.0,0.0023029011,iNkTLfhsMZoTflaZ,11.93
0.0,0.0042420304,OEECboxRYELjQMld,57.64
1.0,0.9985475,caakIvpnOCnEvXgW,14.89
0.0,0.0027178894,FalusuvnFgoerQWK,214.14
1.0,0.99704957,CPUvTmvmJrsVPbjN,247.94
1.0,0.9970162,MbSocYCXxuZvQoXE,3566.77
0.0,0.06360067,jDrFBsBbMIVGvHhZ,234.41
1.0,0.9582901,agzrJhjNbPLybRqM,146.21
1.0,0.99724376,OKeNJdZhhbQwUCME,1897.83
0.0,0.0016243228,cGAVqCKAcvrXUtEf,21.3
0.0,0.0011886758,jhFOkmyavNgpNEcp,129.85
1.0,0.9972972,kdRdwsITJMOmHNSL,135.73
0.0,0.0013981875,GXNrDUYiadavXDBa,110.21
1.0,0.9877439,bHiexreLDeIjnjBH,149.5
0.0,0.0019533853,QwElAyLhTxuVcCgb,108.61
0.0,0.0023929316,cGoOYwYnFlhGMdlr,36.16
1.0,0.99753237,apkRKKasMGocTkzm,354.73
1.0,0.9879836,iDPMyeyAhVEfWgcr,935.28
1.0,0.9993344,lvKuLvwVdbOMLIew,886.93
0.0,0.0006708468,aAFvyvWMKAtWjBjG,45.4
0.0,0.0009966908,cyreavUjAjtlLWUz,4.9
0.0,0.0010319955,tBzOSWjZpbKZkoyj,15.52
0.0,0.0059064305,rmYFMHYRcxEAhPBI,374.62
0.0,0.016648958,ZGEIqGflusOWtuId,13.52
0.0,0.0005714505,hEeMvvezvtLDrdPa,5.13
1.0,0.9992637,gpXIGnPogZiKgXza,434.48
0.0,0.0014701553,mdJnzYpictjkhxFZ,671.6
1.0,0.998302,DnDsarQqOmgvRmpF,1551.21
0.0,0.0044751093,zFuwHqQOncvJJHnH,242.3
1.0,0.997968,LUzuzsHJWYtRdUMa,427.46
0.0,0.0021918288,VTxrFKKDMgvjYyhr,8.28
1.0,0.9962896,YJQfYLcKbWeJEIrd,653.06
0.0,0.12071071,HUqkgVprGKmKZTCg,331.88
0.0,0.0007890791,OnBsapELAvLCrMsn,325.0
0.0,0.0012706697,SAMpnJilCXyBhMNc,132.06
1.0,0.99096924,gOPVAVygGzqdIkwl,201.38
1.0,0.99654716,EqUDViQJtiwzNZtK,144.13
1.0,0.9982046,SlRfVgNMJpoRjmIQ,243.42
0.0,0.006537484,appsLlIhOusbBGVJ,2.87
0.0,0.015933877,DpVEJwzbAPlYQzlr,1437.54
0.0,0.012487053,yMLXebjdmvRWIeiY,281.61
0.0,0.002964084,rniYrKHwhvnEdUpZ,75.58
0.0,0.0016511981,YvzoZwOOfkUalgKq,745.64
0.0,0.00049440947,GSXsmKqQuQFWfgNJ,36.37
1.0,0.9992386,vzJmLiBEZfUfrMme,588.24
0.0,0.0016316234,gVsDoLrwxAvkHAVQ,349.83
0.0,0.00043257643,WOjSnCWPtJqacpgs,190.83
0.0,0.000671225,lAsJXaQtexZUuCtc,835.39
0.0,0.004787468,YGHocixhgyBMCQQZ,1038.46
0.0,0.0008511871,AZVrAowINCscdIWk,890.29
1.0,0.9436203,ypoCCDurbMKbKaqq,4686.61
0.0,0.0027116977,bsbYerFwNeYaCwpE,205.44
0.0,0.013563871,fzsbVCzwhCfxihqz,8.94
0.0,0.0015711997,NGJnoYbvKRatusXR,150.98
0.0,0.011093954,agVlPzZOKfZiadoO,584.8
0.0,0.004465528,WEVHoNXcvxWqWAxr,0.04
0.0,0.0016604466,mNKLIZOyhMPuoJGo,1328.44
0.0,0.0007832731,QkYcomdSncSbekHJ,159.39
0.0,0.0036586295,iuFXhpAfXWQgIOkI,9.56
1.0,0.99725276,yqFrXPCQshNkvawP,849.99
1.0,0.99753237,cNPshnvuiXCdroPr,537.38
0.0,0.011131577,DgodPRxWJXsiHuBf,523.08
0.0,0.00052177755,WslJPqggFmpnpuMh,91.24
0.0,0.0027202594,qCFhgLDrZjUvQexd,160.97
0.0,0.0016406141,WQgnAjrHafitRlyG,198.62
0.0,0.010528008,YvmyczRanaPkndlx,191.41
0.0,0.0021286963,lIWqsLmEQYnEptCh,496.61
0.0,0.0011124325,ocbaBuShsrsRWAEg,185.2
0.0,0.12120406,RaNuzVuTzHlQxPvV,60.76
0.0,0.0009391834,divvRqHsCygFkmjo,135.29
0.0,0.0007439995,yufKlTVPDXCztbva,18.67
1.0,0.9972972,NVqlWaEDjVnLggQF,106.36
0.0,0.005872633,eSEchoeEqzhLJjEw,56.04
0.0,0.0016944684,eqEZKFOuhEuEtCSg,586.81
0.0,0.0016721484,kCdBajjPosqXUPJR,485.56
0.0,0.0013411216,BWLTrhQMyltWiWeT,189.21
1.0,0.9966563,JFxppXkRAcHzfVaI,27.98
1.0,0.97434765,hZAcxXNgzOrNklMs,584.1
0.0,0.0009719733,lFjzpgIIAmfrRVbk,79.76
0.0,0.001148959,dZvodLcFpdjsMrFN,460.27
0.0,0.005579568,MGGRvKbaLFRfLupa,737.93
0.0,0.0017385497,QfgSygzVmhKXNVHA,751.52
0.0,0.0009880079,VEimLtTyttlGrCIK,25.12
0.0,0.0005660677,wnOkWPXTtODfhmeV,178.43
0.0,0.0018543018,UlUomBFirRxtxurc,526.29
0.0,0.0029719141,gZITyBBBGTVmZhrd,90.59
1.0,0.97062206,GcBlOQuzxNEORXLr,67.52
1.0,0.9872536,luRWmXhzjoazeFDL,32.74
1.0,0.9953915,jqnFibBTDdjKQXFj,119.31
1.0,0.99689794,VDmgLLqZNiaofQaa,908.6
0.0,0.0009463433,BWRKxcrRTnAyVaUd,600.59
0.0,0.002126628,JoGVRykLMlhfbmME,62.43
0.0,0.0021869838,zVwFFinRzbtaZZzy,258.27
1.0,0.9907707,fwcghgsuIHRsuepn,98.59
1.0,0.99753237,YUHpmieUurTeOfIw,1708.96
1.0,0.99753237,PXaMxLoSuBZhvFrV,388.07
0.0,0.0039871335,XkuCeygRdsyjAdxW,9.42
0.0,0.0015655481,eBaADebVEItQuZQq,602.91
0.0,0.0005427873,hAaBPoHzztKAPVHD,5.22
0.0,0.0022627197,LPaJQkuLnAuOHmKA,185.28
0.0,0.002399155,GpOpDssEBEYIUTcn,293.94
1.0,0.9969959,xhlJFxPvZeRvONhv,1149.42
1.0,0.9980178,pcJVbFNubZNdGEAo,358.16
0.0,0.0010391437,MJGGXhluKRFrZhbL,244.01
0.0,0.004640764,rhnoiUMMZyVMjzRh,211.33
0.0,0.0019606843,jWuxKYgBrnMJvRRl,267.12
1.0,0.99625266,HXThIeCLADuDAOzf,215.41
0.0,0.0013933231,haBQCuVewxnVjsdi,0.29
0.0,0.010035542,rbjcrldOsSLVVhha,44.36
0.0,0.004682309,sTqdIrnoInUTXMjj,93.15
0.0,0.00072778855,fpmxxLwfQdfUuzqP,0.67
0.0,0.0016803592,PQjlzAdqyuYTIokJ,64.83
1.0,0.9942684,SnnVNkSWOXIioGdt,966.49
0.0,0.0037134893,PUFIiYPWRjtRxiOC,41.27
1.0,0.9976266,zEOtOKARFABqrzth,2306.82
1.0,0.8517995,wFsOTgYoLfFUrJjS,3908.07
0.0,0.006883448,KpTqFsmgVLAqdyLm,4.64
0.0,0.0018533777,CSoflulfnVTnZiBB,169.31
0.0,0.046431784,ZAHFKtVkclzMNASN,143.63
0.0,0.004586369,kidrncEbGjoDkpSO,388.85
0.0,0.0005778615,sYEZdomctsBnufSr,1.07
0.0,0.0032142866,DuecNBZPcoztivDX,7.16
1.0,0.98389727,wnwEkMzMUJtueEWK,51.16
0.0,0.018521622,UZlWsafsckWKfqQz,374.22
0.0,0.010024245,kgOpUTNgmwYPdUBt,21.37
0.0,0.0013612392,rRgrAuNQEOiKxyKC,66.77
0.0,0.055524357,oDoiGfvBQwkbvnnm,47.42
0.0,0.0012806272,kivIlkcFZoqTskUz,14.02
0.0,0.01352609,bQHsoupjcnDaFCld,130.41
1.0,0.99740905,HrImiytnZndkqXPq,732.15
0.0,0.0007734881,BWJKUsLRMuMyGfdG,202.96
0.0,0.007130355,FqXCXWTfRHdRZviq,0.57
0.0,0.005481798,XclRYRpDeGSVIfMY,63.7
0.0,0.00058091996,CfFRVsDZfSNLHgad,531.22
0.0,0.010909976,ZDCefGziCwsGsCxj,445.39
0.0,0.0012714331,tuzkDjFzKSvqtUUh,33.89
1.0,0.9972441,mBOWZurvanQEpqfl,249.56
0.0,0.0008797571,DwdmTeejXGLxJQME,31.99
0.0,0.0019370698,RxhrYVopSpKTlZYa,1.56
0.0,0.0018074784,zOnfRDbUCDWbSZfE,17.25
0.0,0.0025899026,kiPAsibVcLRPuBQb,93.21
0.0,0.0046177665,QUdJBFVakOtwyCiY,1281.11
1.0,0.9970162,ZHkeBQufdKjcYwzf,4762.02
0.0,0.0015569207,YTXqjVUxNoFgruJC,73.09
1.0,0.9733585,tvImsfnCqoHegGJO,1948.77
0.0,0.0009463433,ZXAzZONrlfKNfBVR,83.23
1.0,0.99668413,BZJUqfiwNvaMaHnm,37.86
1.0,0.99881136,DcYTlgrSvbmUphYx,391.71
0.0,0.02064003,AsjQJmKgudpfuvcU,328.31
0.0,0.0018670798,xMCQZqJNYVgHterb,30.6
1.0,0.9980471,riEPrQEQIhPdbRFV,1648.22
0.0,0.00069695193,eJgnKnsahewtTXSh,568.74
0.0,0.000571779,sdEckTbVMqVoEfFG,0.89
1.0,0.9991762,sWhBwCmBAuyDuSKZ,3503.68
0.0,0.012699639,zdPjnJzsPqXUfYEk,71.75
0.0,0.001641654,EVQIuoeHjrfZBQXQ,366.12
0.0,0.0010836852,GuATZuXzBhoZxxvd,542.34
0.0,0.0007702503,HdpRWBQvIzGAtAeO,312.85
0.0,0.0007630192,mcpbXkYOIZXEiqSS,222.21
0.0,0.002752763,ihYOSMwgtIyHhVYo,28.11
0.0,0.06566455,SPZMzrodgFZtEIHB,160.07
0.0,0.0013635734,erEqOsvvPZcSAZUW,210.88
1.0,0.9895621,efDARSNjAkdzNOEW,169.06
1.0,0.97500616,BQPDIrpUafeSxhYZ,1071.93
0.0,0.000959458,NQuzsAVpwukQmNCe,98.42
1.0,0.99815816,kbsYbIZjOULMhjOU,302.38
0.0,0.0041736895,mXLuTPKhoFBDJZAG,40.32
0.0,0.0026654138,jxaWeBcgkDJXuCSo,21.99
0.0,0.03279163,eIThOWdmZpClJRCS,294.31
0.0,0.0026716157,WDFDDVwHHbbhgmAH,11.16
0.0,0.000968273,UOwhEAYrgKCtdEJX,67.88
0.0,0.0010944278,nhCeNvsnGVXdxkZi,220.14
0.0,0.0024085944,LzrHpXBvoiIrGubA,889.02
1.0,0.99678576,mnGgpXNvLJUIfDiS,43.28
0.0,0.0031835714,sSdcjWCyMASzyHNm,5.92
0.0,0.0030732844,EHkQVpAIjSIEZOVx,140.34
0.0,0.004040393,ZfEKWWPGxKwZTHvH,532.85
0.0,0.00097640476,sCjtmvuGuMePsXuZ,111.91
0.0,0.0019857849,WkisSxOSiEzJmEYZ,745.45
0.0,0.0008138912,VNPXuKswaKoeGHvm,280.23
0.0,0.0015769738,TDyAVCzutFbIuRQY,128.63
1.0,0.9982028,NmulZPjrEyZKAAMu,208.43
1.0,0.99539596,sajprtGziSpaEaEK,34.12
0.0,0.0010503053,kclKYJLxRTbJVAzP,147.18
0.0,0.00069208344,HWIRLRdJnCRSQPLM,75.82
0.0,0.0032402126,gcNpZxunJGvnxzim,136.57
0.0,0.0019887933,KUoFhiwkvPIhEBKD,1.17
0.0,0.0016764659,rWURdDXqeizZHtVH,878.77
0.0,0.010706615,iiWHjXPDSfTYZARX,33.07
1.0,0.8997914,BvslHohFltRFJTyn,612.68
0.0,0.0029221114,yOxVKSaEXCNsWmZw,368.73
0.0,0.0010836852,mTopgVjVIAAgiAqE,566.05
0.0,0.007930259,sYMDKnwZyrIoaYxo,221.48
0.0,0.009130041,uubWBPzUmoWakYNN,129.44
0.0,0.0013713816,hIloYWQHSJQWNYge,245.84
1.0,0.7881294,wBORWshwEnGQWqFn,102.38
0.0,0.004040393,iaNVFexYlrSfEaSU,215.95
0.0,0.0012911046,yhItIFbWCOFiqTNR,74.77
0.0,0.001895034,OXgubRZVxOahhqrp,147.72
1.0,0.9969938,ZCUVNvRucpKsDvco,613.31
0.0,0.0022593883,xQLdEkWYLkxSxtbZ,168.01
1.0,0.9968746,PfRpnkDuOuGOTMzp,1240.26
0.0,0.003930993,FjVlGjmJGYftDTBG,1043.27
0.0,0.0065344158,QhePhXKeexAaTgNY,61.3
0.0,0.00091096485,fligtUmJVJoIiJIN,39.69
0.0,0.0008674262,ZdenYYDBwKiutyHs,184.05
0.0,0.0014212893,pGwfwQSUuAddVuEn,676.0
0.0,0.0013980716,MsPXBfzKmSGEnDYR,957.43
1.0,0.99719006,IGEcUtotSviRjGOp,29.65
0.0,0.01801229,QPEewUPDKtUNfReF,100.08
0.0,0.0017797431,nCbTriojOOtsJIiM,0.65
0.0,0.0007979285,bDytdRoILPruyreo,204.7
0.0,0.0007234718,syTQKXigRyLvcxrr,665.68
0.0,0.0007929701,rnFYmuiHNkyefAKx,711.29
0.0,0.0018395983,zKbhKqSwvApbShAs,80.3
0.0,0.0005806252,TGlTwYJqjLRmUETI,425.55
0.0,0.0016186491,fuYQuHqxBivTowYj,21.62
1.0,0.78380126,rwJFzeynCAxSPnjL,189.42
0.0,0.0013390178,sEnLfnDlQEhrTKIK,177.84
0.0,0.00097052974,RiOByqBPeXaVsGir,0.33
0.0,0.02918039,OQdSzpzNYvyTTqWw,46.99
0.0,0.005269808,MQEGbQjbyhLcQgSX,127.79
0.0,0.0924437,GtAlbKeecPUkrpBV,88.26
0.0,0.0038714758,QIIOfJXaXcUvvXAq,609.86
0.0,0.0008511871,GTZPuVcfMwQMOSGs,1008.95
0.0,0.014686036,aTqZctyXtGhcLLGz,76.36
1.0,0.9964269,ZlynLIHToKiicQPd,2886.22
0.0,0.002734243,RktTiUZzRwLjrMvD,2.88
1.0,0.48488614,zapEOLnLcNfVssze,141.68
0.0,0.005493962,AAnagHwzbrCnlPDI,234.87
0.0,0.09451314,BxJjvERBNLpLLGfO,155.98
0.0,0.0039505167,kMVwykJCEhZjbcZg,70.97
0.0,0.0017813093,oDlUJEYACGZCuVRp,70.79
1.0,0.7827024,OaicIAEOgVBCqEhf,424.76
1.0,0.98899174,JatVMckgSdBexaqM,327.59
0.0,0.0014516368,eQWuTUfLQdAhkmsf,1.24
0.0,0.0017791485,seIDnfHIHcQtErva,53.77
0.0,0.012230694,aqoLDTcLTbknRHDr,342.8
1.0,0.73913574,PMHQEGsqsXOdVrop,607.03
0.0,0.0028402507,UAZyuRrQjzqLzWAl,37.27
