feature,longitude,latitude,amount,amountMod1,amountMod100,amountMod250,amountMod500,amountMod1000,hour,dayOfWeek,dayOfMonth,accountTypeChecking,accountTypeSavings,accountTypeCreditCard,transactionCount,action0Count,action1Count,action2Count,action3Count,action4Count,action5Count,action6Count,action7Count,action8Count,action9Count,actionCount,secondsToTransaction,avgActionDuration,amountSum,amountAvg,amountMin,amountMax,recipientTransactionCount,distinctRecipientCount,repeatedRecipientCount,profileRawInd,profileRawAmountMin,profileRawAmountMax,profileRawAmountAvg,profileRawAmountStd,profileRawAmountPercentile10,profileRawAmountPercentile25,profileRawAmountPercentile50,profileRawAmountPercentile75,profileRawAmountPercentile90,profileAmountZScore,profileRawMeanSecondsToTransaction,profileRawStdSecondsToTransaction,profileSecondsToTransactionZScore,profileRawSessionCount,profileRawTransactionCount,profileRawMeanSessionActionCount,profileRawMeanSessionAction0Count,profileRawMeanSessionAction1Count,profileRawMeanSessionAction2Count,profileRawMeanSessionAction3Count,profileRawMeanSessionAction4Count,profileRawMeanSessionAction5Count,profileRawMeanSessionAction6Count,profileRawMeanSessionAction7Count,profileRawMeanSessionAction8Count,profileRawMeanSessionAction9Count,profileRawStdSessionActionCount,profileRawStdSessionAction0Count,profileRawStdSessionAction1Count,profileRawStdSessionAction2Count,profileRawStdSessionAction3Count,profileRawStdSessionAction4Count,profileRawStdSessionAction5Count,profileRawStdSessionAction6Count,profileRawStdSessionAction7Count,profileRawStdSessionAction8Count,profileRawStdSessionAction9Count,profileSessionActionCountZScore,profileSessionAction0CountZScore,profileSessionAction1CountZScore,profileSessionAction2CountZScore,profileSessionAction3CountZScore,profileSessionAction4CountZScore,profileSessionAction5CountZScore,profileSessionAction6CountZScore,profileSessionAction7CountZScore,profileSessionAction8CountZScore,profileSessionAction9CountZScore,profileRawMeanSessionTransactionCount,profileRawMeanSessionTransactionFromCheckingCount,profileRawMeanSessionTransactionFromSavingsCount,profileRawMeanSessionTransactionFromCreditCardCount,profileRawStdSessionTransactionCount,profileRawStdSessionTransactionFromCheckingCount,profileRawStdSessionTransactionFromSavingsCount,profileRawStdSessionTransactionFromCreditCardCount,profileSessionTransactionCountZScore,profileSessionTransactionFromCheckingCountZScore,profileSessionTransactionFromSavingsCountZScore,profileSessionTransactionFromCreditCardCountZScore,profileRecipientTxnCount,profileDistinctRecipientCount,age,genderMale,maritalStatusSingle,maritalStatusMarried,maritalStatusDivorced,homeLongitude,homeLatitude,distanceFromHome
profileRawMeanSessionAction0Count,-0.0720474427800789,-0.040774885805904805,-0.09743752107885403,-0.012212475693142147,0.009356370695966093,-0.007190342408461856,-0.03352033818384036,-0.08726953827483387,-0.01474027139287844,-0.05064542224653753,-0.0918854478480291,0.04912706483513452,-0.03766445561235146,-0.01905929727619051,-0.10167620066759485,0.17033091672505998,-0.017022295904626148,-0.09704871245661324,0.2937097485941079,-0.10797856179067038,-0.042791670063340094,-0.09353444825182122,-0.12379252044560256,0.15946077469348413,-0.07353971420935225,-0.056537417081024575,-0.025489260887265303,0.07121090622700867,-0.13622675769587242,-0.13359229905288236,-0.06989306800222607,-0.14916841387649113,-0.04263254051595318,-0.0999654038074146,-0.08994343055766373,0.25104018651110205,-0.0775737211795016,0.06399910055095472,-0.04930650254295394,-0.0019448788556691347,-0.06462012942884403,-0.05830543471327312,-0.061692218801750305,-0.0434267147276073,-0.028961510225742688,0.0007364951357157119,0.34811476775710987,0.31947787785038534,-0.10838212572736251,0.4087554054534079,0.49287330076437313,0.3562416135189266,1.0,0.08090283587258,0.0016978640454418938,0.5913389300590141,0.36613358676634944,0.18270967222476817,0.301078689239202,0.3416564613323372,0.5101377343400332,0.4549444739683799,0.3282262153368915,0.9540535976178373,0.07547945734077924,-0.008033573804445509,0.5599926483924458,0.35386212122838745,0.20774178904997992,0.24109232514184598,0.34210377172529804,0.49272590996189414,0.4443688437816939,-0.09479183363034407,0.0940448398996018,-0.015352271767170649,-0.10100389022067323,0.0363526181068013,-0.0855453885730953,-0.010249127083033764,-0.09419266830410794,-0.071013196933866,-0.02144724536579868,-0.06898802079935029,0.3526404228759198,0.26825927738469735,0.2607889771243752,0.2156671349383345,0.34828455975967826,0.28494173165011033,0.2787279849911882,0.2031452574051475,-0.0838110697034766,-0.06475495722695765,-0.02314199321430466,-0.04820248526564828,0.04621508248494034,0.5008875636895936,0.12292759719365925,0.15880522504365166,-0.010391447092953709,0.17236008008443,-0.15802145399898,-0.14458924969153084,-0.004515378403703739,-0.1681028105199435
profileRawMeanSessionAction1Count,0.19795921599542562,-0.14811432971464014,-0.030106586591830724,0.0016165129388670267,0.07611227921212375,0.08024137268276635,0.09850332643939681,0.07180562631298071,-0.17502238470732945,-0.0822397651087328,0.07118240906834605,0.1492732309248014,-0.15834595673130372,-0.009897669554505767,0.044773308531183484,-0.09515117971520229,0.5096122372427128,0.4121313956386442,-0.08314195662926314,-0.01501723980000128,0.38814735408862866,0.23756749115080336,0.02726476495605141,-0.06985230497050625,-0.034440376724229484,0.19853469011042596,0.23807119401998617,0.0468081722559704,-0.04948348894885483,-0.0552006199459319,-0.07025369122106959,-0.015049090712239246,0.4236613248119989,-0.04243688230396133,0.18647362485302513,0.20104585536215352,-0.09179558126186771,0.20735533486651758,0.05715380500594518,0.1005580325807472,-0.06083811807443395,-0.013958354336775577,0.02335649101889574,0.07907657504814282,0.08463892140396002,-0.038879145597595664,0.8976461291431931,0.892586595400721,-0.09977042794793009,0.30259436727620764,0.6660288646994669,0.9166230184738677,0.08090283587258,1.0,0.8765231381315535,0.050242217551517566,0.531949122069674,0.9611137872669441,0.8596590205659658,0.8092859395548697,0.07147972991633907,0.5990404400991104,0.9149994305526575,0.09155848935874361,0.9869965880108597,0.8838592175747498,0.05342509438909146,0.5666201640633395,0.949905109525011,0.8894400138346114,0.8148405137773119,0.07444822504151351,0.6079433235928162,-0.09543527049325724,-0.03770769353007611,0.006278708817847165,0.015557685338766945,-0.08743477561574847,-0.08870414203290922,-0.004796841576340671,-0.07391511831564802,-0.08899470080262693,-0.06046408154996075,-0.08763916077427342,0.8165624579281551,0.8163067775318551,-0.006200052227602322,0.5594504515817358,0.8228000516845577,0.8171225332801482,0.030517859038069244,0.646250143642192,-0.09513530415059793,-0.08653978653305171,-0.07985370551958566,0.0403948369505269,0.6891862677302579,0.5322507317894978,-0.25445374574056906,-0.15802435458647077,-0.17097588388804652,-0.1504101160398296,0.31379371710604187,0.22326239373600149,-0.26953790104684155,-0.14749511575723015
profileRawMeanSessionAction2Count,0.14770639351057932,-0.09721153090982006,-0.03074191707863917,-0.006597454893678666,0.04682007609708376,0.05331406638484174,0.07174979855854086,0.06191684303849412,-0.1561202422204703,-0.08385493945433448,0.0771586738636026,0.08681323520019445,-0.08421186939835403,-0.014371933826449579,0.04547643161564509,-0.0942996735817902,0.40616979148260607,0.44321640480022584,-0.09121187364503756,-0.0041117602053290314,0.3224488169042818,0.1447268779480014,-0.0031024342217674497,-0.025818573598545464,-0.044068416459771206,0.16165653018062398,0.19232298025633984,0.03148499799499131,-0.02385128555774887,-0.04894937048127156,-0.07931143514125558,0.0019484568449409689,0.3272985463220393,-0.019472345008886383,0.14925937267964692,0.25072697321938037,-0.09061325150309438,0.20317943367624125,0.06759139470784292,0.10795641202991937,-0.05946269766319851,-0.008945977698187137,0.03814071191104899,0.09260184904421746,0.08665595801960178,-0.0338275138709055,0.8239017498197925,0.8080171801211261,-0.06165939758957063,0.3296431283638098,0.5836265896265777,0.848337124083593,0.0016978640454418938,0.8765231381315535,1.0,0.04992904902053201,0.5697216817597434,0.855559724991379,0.7407354389962147,0.7179830796392315,0.1915351999813198,0.5015527405751664,0.8356348239963448,0.008128366585373229,0.8699010197409427,0.9844811425599737,0.04760835753836311,0.5930053598852743,0.8391797295076358,0.7613807781160388,0.713894703433942,0.1789897286154838,0.5087220267814081,-0.060371940759136475,-0.008546008143274521,0.013014429957921911,0.03853596693662904,-0.07548924266804659,-0.07082214471132045,-0.035605873985777976,-0.03599611885066008,-0.049026424981670966,-0.06031404882654435,-0.05434259095956815,0.7725208129954809,0.6893888786815398,0.20766936977077527,0.5280749591503554,0.77523109086199,0.6863870903122926,0.25168533858558045,0.6137337026361276,-0.057707952715235815,-0.05970332720201298,-0.02372724234031244,-0.0017587732614001708,0.5810685337657074,0.50959201455884,-0.24325175614411018,-0.056993788495630034,-0.1066311424559634,-0.23463327213561286,0.33310872369887085,0.15349850040527802,-0.2027622686005881,-0.17849003918444253
profileRawMeanSessionAction3Count,-0.05292380593644578,0.08002263278942205,-0.1521564511320844,-0.010040824562434604,-0.047847320116921395,-0.05459409664108728,-0.0889822671541317,-0.14035404398762752,0.03118388266874083,-0.03749740110855547,-0.12487792259818824,0.03565139796319413,-0.0332080177181609,-0.007405975337858907,-0.1380335668121584,0.0871517571375314,-0.05964457768038149,-0.0776212407672275,0.3498713610777189,-0.15853763102564003,-0.10271771839208887,-0.15386642674260936,-0.1890393197669812,0.13531560820617683,-0.12474251763057118,-0.11082236825303486,-0.06410089675693212,0.18693959032688398,-0.18554309650228065,-0.2075598167098469,-0.10725378987723194,-0.22354228338061657,-0.04716906146305291,-0.13923915945862977,-0.11611204167119994,0.32166643119095906,-0.08436064300174695,0.17754390233409614,0.01342267368336737,0.0856154039023191,-0.06672669083304254,-0.04394616478978099,-0.00043372046456527954,0.025426997636165925,0.026718005591577346,-0.03431867234260292,0.3265226134708171,0.3287144937029198,-0.13416740061200785,0.5086089009334775,0.489500150034299,0.2839459647608094,0.5913389300590141,0.050242217551517566,0.04992904902053201,1.0,0.26202593320046214,0.12722966424687734,0.11475822319581772,0.20958587257066932,0.382487780987634,0.39881854817070156,0.2885412141228566,0.6415380848091862,0.05637090353404533,0.06378129979683322,0.9588220873182025,0.30203167782765156,0.15881558313316899,0.1219607511392976,0.2619976050194938,0.48161140492089066,0.4524372022647967,-0.12276279001329693,0.20875642255289087,-0.017102553673776104,-0.07221184106122865,0.07394862277758225,-0.11050419065159736,-0.028262237047451247,-0.10492568976430684,-0.09929008873695574,0.02474517737308744,-0.10031647607075317,0.3924547394877551,0.33253147414668827,0.31872697918429793,0.10763113881113782,0.3982407561983518,0.35070360185903265,0.372533888731225,0.14830634661068196,-0.11136550233179407,-0.09934012577014471,0.04996708141477419,-0.03760150928274957,0.043437192534205554,0.5240867848651135,0.23526819913646502,0.12194528858674976,-0.04282773951274776,0.16718639244835465,-0.12128439438734107,-0.1315643976538619,0.09280039915226872,-0.24764199436441156
profileRawMeanSessionAction4Count,0.0691059921667026,-0.08997937179948348,-0.056413034905245366,0.011155343343254935,-0.002136717614515979,0.015151209457990204,0.0012769570078693584,-0.018501291713408176,-0.03514856402941608,-0.1314300678475969,0.029926984962314555,0.10222521936167368,-0.08459900471105196,-0.03285051438827303,-0.028415355259550905,-0.07888050173717491,0.23530184455602365,0.20783885536115998,0.006573481341126916,0.025270351373461886,0.19661249020946506,0.03327434267540497,-0.11055842098107063,0.10082350185265264,-0.1013361910868938,0.06018611663919183,0.12244260139205375,0.17213827744801583,-0.08562131026570863,-0.08059111054763575,-0.09505971037182301,-0.06989075737540981,0.16571458506898354,-0.05274534508321053,0.01700587422556952,0.31692774485660896,-0.10702008154569465,0.25325254961386673,0.11673723902901408,0.15426295574915286,-0.05101024504365264,0.021544795503170084,0.07225946519514544,0.14520110779800743,0.13737943705136127,-0.06516595923495279,0.7578890972437674,0.7010017226326453,-0.1304984386576378,0.4102193495723076,0.5464590942116724,0.7625922858456021,0.36613358676634944,0.531949122069674,0.5697216817597434,0.26202593320046214,1.0,0.6259998666496761,0.6626087243758071,0.7723610230357516,0.5203546383516017,0.7358810991255623,0.7135045743715176,0.3296060850012695,0.5251079381077395,0.551369675639011,0.2505334040809142,0.9639943140940392,0.6158686469995478,0.6304530132274844,0.7584314467624634,0.4313607009153615,0.6960677789678253,-0.12709298011214637,0.014218325587150879,0.077596631933196,0.008837015000483029,-0.049402946166537655,-0.13466139045656736,0.003659132271727222,-0.09798090647261508,-0.12003539460121007,-0.026904980272926975,-0.13069386777004416,0.6902247833564903,0.5565966702992265,0.314727231905171,0.5217971189560446,0.6635318168313842,0.5432056633127754,0.33409781174288394,0.5487556160295644,-0.11899556043737981,-0.11270838494437414,-0.022848458254389407,0.001602705499566021,0.3481095927109991,0.553154969591642,-0.04083931884869848,0.07880070186737553,-0.012056156456738925,-0.10426488734110431,0.11351073769599233,0.035738797796247536,-0.09839236091386658,-0.11084109979017326
profileRawMeanSessionAction5Count,0.1733370945787795,-0.16073306089481643,-0.03733803013508101,0.014405089310733761,0.06134704311168167,0.05728525257687702,0.07600908123162599,0.050815711226821894,-0.14263620131533977,-0.09803636148898008,0.06469334382338544,0.14885961501517722,-0.1711397427696616,0.004601770620748639,0.021807876484861217,-0.08483819321102253,0.46909790756063946,0.3779861652617896,-0.061471756961601745,-0.021370032751746152,0.3680208019824788,0.1829339284492356,-0.01551580831287804,-0.02356916705371385,-0.06978133966723908,0.16785424447083486,0.21486430927442152,0.07124691148875098,-0.06902177362405337,-0.06126107997163857,-0.07521594574008086,-0.030938672858390213,0.38521370800439264,-0.05651907147283437,0.15172443320029708,0.24520263106923543,-0.10712536193842881,0.21494690711166473,0.055106876245400435,0.0973147538308246,-0.07000660844141274,-0.01457230086167888,0.024177666853168155,0.07963953353131516,0.07937599189676789,-0.04972648719526074,0.9300423072941143,0.9175717519106154,-0.1275974218381903,0.3703293369218549,0.7138232461119951,0.9414332734276287,0.18270967222476817,0.9611137872669441,0.855559724991379,0.12722966424687734,0.6259998666496761,1.0,0.8348358370603267,0.8405330129019551,0.18194856239331156,0.6290870490471534,0.9372337946349365,0.19706593033344366,0.9523722693614799,0.8627988690642708,0.129817736278018,0.666768625382112,0.9844104053727094,0.866165369959419,0.8533168604565166,0.18138486458812456,0.6352867685405643,-0.12401880714048148,-0.01899361779731452,0.02162999677684605,0.007356276698751903,-0.06912585222768933,-0.1262399242067773,-0.03454367629145235,-0.09437811006521105,-0.11037904793382428,-0.06500677180785713,-0.11491485000369497,0.8421625317897522,0.8283992987786833,0.023233506341690344,0.5942785772881032,0.8451274536089296,0.8286299641849048,0.07022729963479195,0.6730048710352877,-0.11792576615933206,-0.11039051270127039,-0.08152822054307782,0.023909266036113055,0.6631644335871183,0.5978517688628617,-0.2550935840218214,-0.1302873031762124,-0.14549916303092236,-0.17048677694899242,0.3084929229258788,0.1823646295305242,-0.27104506018351676,-0.1504554972149518
profileRawMeanSessionAction6Count,0.16404386047564326,-0.07210893091512227,-0.040454607985999654,-0.005022786986919747,0.07374735635298846,0.09094448334542626,0.09543866088899328,0.052478721426750204,-0.1329542105957234,-0.11502196259346001,0.021916920184354906,0.12076680348335009,-0.11669933796761485,-0.020483653415925004,0.01016862866698107,-0.05876876830869251,0.3841449441031241,0.2686348581833282,-0.013339676063980599,-0.029280071898768564,0.28207966102036225,0.20155147606065782,-0.01235855549092201,-0.01996773966099199,-0.02976930013523306,0.13963495509235035,0.1832532042660877,0.0829887746022464,-0.06368855531010896,-0.0634503192962935,-0.06468859674771867,-0.0404011589220707,0.33531319484763766,-0.05418048904945273,0.11801639412316646,0.24078140013740335,-0.08843907633621467,0.2345414854569552,0.08539296553346927,0.12701792914612137,-0.04844641905799443,0.004966287649114636,0.046394274611510175,0.10578762456361526,0.10388178894349931,-0.03938051320152734,0.8803932862349183,0.8710556508949362,-0.0980638070372742,0.33268103976655905,0.6393976345381037,0.9152162601238083,0.301078689239202,0.8596590205659658,0.7407354389962147,0.11475822319581772,0.6626087243758071,0.8348358370603267,1.0,0.865241760924919,0.23454046474081924,0.7517258157237661,0.9033768018448595,0.24888178745677503,0.8682290288479156,0.7562946107548254,0.12531647973511223,0.6589530175329794,0.8477678672350776,0.9730201344215998,0.8505361260258029,0.183376095380303,0.7348600478676216,-0.09545259679757467,-0.031722263301768396,0.01708362514421663,-0.023100181596700735,-0.06690436964730512,-0.07363203433475277,0.006116176864681479,-0.07659035188859845,-0.08813090535865929,-0.028331498690210732,-0.08209416755991306,0.8159350673180005,0.7244702687003398,0.18478285168007694,0.6075919029577942,0.8166651841374709,0.7362104590627809,0.1887006951996518,0.6761436057116966,-0.09174171939369465,-0.083562375093504,-0.07872749208056704,0.03832526311030262,0.6144340134367031,0.5521148403281723,-0.14196316068767456,-0.07953332477059295,-0.14257084065122283,-0.07411710855479968,0.21160318277850246,0.18112018633510743,-0.17159578875699716,-0.13471860058901955
profileRawMeanSessionAction7Count,0.16311914038610448,-0.12074572524961576,-0.06015444324361044,-0.005154005494100699,0.021896831712437382,0.02904037855782139,0.04190339788617343,0.00873824119833606,-0.1616687078630616,-0.07157088521885312,0.029942631663615656,0.1401998246922489,-0.14775665567469534,-0.010350805959147748,0.008366943040545574,-0.04566366208227178,0.3965666790532833,0.2853083202427881,-0.023222129974221038,-0.03535376183501059,0.3083156549371355,0.15586340105828522,-0.015569172927730272,-0.0027348297917073883,-0.033378567523913875,0.1403847559870421,0.19407511280193993,0.12821069072041308,-0.07077356048615338,-0.09000454892542299,-0.0843621183801115,-0.05795303775902671,0.32910874369824616,-0.06554310236289469,0.13271554737449864,0.2947891410502827,-0.0927918512220333,0.24451863468667367,0.10492084879105672,0.14706315762283895,-0.05654487682799535,0.001651244482242478,0.06502869313228292,0.13817376584679258,0.13090156114185383,-0.038168436979919076,0.8884186878301564,0.8503183380582506,-0.09383266369637676,0.35183260829117846,0.6391826920444946,0.9230213832754831,0.3416564613323372,0.8092859395548697,0.7179830796392315,0.20958587257066932,0.7723610230357516,0.8405330129019551,0.865241760924919,1.0,0.3156548171253308,0.8374990551637342,0.8863140108008373,0.2993497954592086,0.7960548419125152,0.7145842468877802,0.20521943259012498,0.7621055082077385,0.8335605744803251,0.8386391774168654,0.9717845929721153,0.2636428095217641,0.7996209589633506,-0.09175165172304012,-0.004760631603935224,0.003293150206381649,-0.014006610327625435,-0.06784180962014698,-0.09838572531817003,-0.00771775789795696,-0.062327148659021024,-0.08189724483581017,-0.07534780890131774,-0.07816085970333435,0.8368675099521893,0.7872970178206766,0.12937914276258053,0.5805241811938556,0.814060778431172,0.7765262109932165,0.156511685141733,0.6348882523370967,-0.08633059819877299,-0.078547325018604,-0.06439982518025207,-0.007483950460395367,0.5529857982715651,0.5650598664384694,-0.12393177614736581,-0.09480698784251046,-0.12677520262998693,-0.09969928827007879,0.22113223433258886,0.12497752534124912,-0.20456679980609815,-0.13156774980063243
profileRawMeanSessionAction8Count,-0.045164025748248834,0.08385575729635612,-0.10910395923411935,0.0032131535438964143,-0.04703967433849698,-0.054364560608899895,-0.08076497701212826,-0.12228201274703916,0.06477109234786525,-0.09603668563413215,-0.1204839377611811,0.02808435894739231,0.010500610805190968,-0.045928160009466236,-0.14017726397138416,0.018375807265367482,-0.03816926068748701,-0.017773391367083165,0.1203912875380983,-0.10047865890212834,-0.02356228758800315,-0.136778676425744,-0.16861224254081883,0.3872256180577738,-0.13352811739616785,-0.0868155886241591,-0.03654877438865346,0.19891625849688876,-0.16308257590842568,-0.1467488630569232,-0.0830299962494114,-0.16956097352772165,-0.04271894504599269,-0.1469066529065227,-0.10856365648561243,0.3162250568823211,-0.0772473980966492,0.06672024143253887,-0.03824126965627445,0.008807260732446129,-0.06245912785870609,-0.05336154743941087,-0.04644013330806123,-0.03347461417503602,-0.02688308462881115,-0.048288717228381725,0.3522968610813606,0.3241962318301467,-0.11448628057862704,0.4421561839288593,0.27366161377200515,0.3357978482125171,0.5101377343400332,0.07147972991633907,0.1915351999813198,0.382487780987634,0.5203546383516017,0.18194856239331156,0.23454046474081924,0.3156548171253308,1.0,0.3086260260483618,0.3026961764417336,0.4769174853046086,0.07532803640152624,0.17935970990587233,0.4045908167643323,0.5209552992511178,0.1858768947259845,0.1830156550662157,0.3095137303779767,0.9381231860756076,0.316467414574113,-0.1105582550910072,0.08010599555060186,-0.026987104155487354,-0.07662097903420656,0.0018310221067623642,-0.10529807836282376,-0.035933577648516096,-0.09681175377972519,-0.10192078681363312,0.019223171738977828,-0.09569646149941527,0.28161516816509685,0.16221405905297634,0.39761460834584766,0.12521312576507476,0.2702083007495966,0.16618057179959395,0.4215717749431339,0.14063804984754286,-0.10346978680855683,-0.10825632027459503,0.028352807442966255,-0.0384923073829779,-0.001366011423569999,0.340539413768343,0.09579381960193861,0.15079910373632885,-0.1336821915352854,0.046600498110890204,0.08513389286822066,-0.1562501937048362,0.18112887966366475,-0.20476272293992884
profileRawMeanSessionAction9Count,0.16075908337313916,-0.0558211095099152,-0.10624107876878959,-0.016071228920278888,-0.005834409503480622,0.007004251877385629,0.0015377739091823077,-0.049601142784169716,-0.13037282381515086,-0.12503381551177462,-0.019774469213116274,0.08357506227662688,-0.08041236542833155,-0.014555885330782538,-0.039268233803661484,0.01136421244560318,0.23717632635195757,0.13556464012554464,0.047362119687592394,-0.06671039135669911,0.15201093645754024,0.10467020692769002,-0.05792865214711013,0.03808779500150225,0.0009733916546857123,0.06535698861253937,0.11403420966476076,0.15749833810457733,-0.11406268493872299,-0.15784781611371454,-0.09623346084667456,-0.13862510802849443,0.23328271354903835,-0.09968065880000285,0.06900988335870968,0.31394084485298207,-0.0836721530521355,0.20389240601870776,0.07646766732855183,0.12451994365025681,-0.054890900926345416,-0.014975386706340457,0.037412572907527614,0.10058252222851234,0.10815370640987935,-0.03746300623492132,0.7754690413836348,0.7556484001636109,-0.09146244230989095,0.39995691645435694,0.6247714975305987,0.7908823283295113,0.4549444739683799,0.5990404400991104,0.5015527405751664,0.39881854817070156,0.7358810991255623,0.6290870490471534,0.7517258157237661,0.8374990551637342,0.3086260260483618,1.0,0.7734052677391523,0.41723780946757677,0.6076545120754029,0.5138535039492828,0.3853844543960319,0.7318372385510036,0.6488980956633659,0.7337393209297328,0.8325173831537437,0.292414655479367,0.9600372939280213,-0.09194093095452938,0.01355252978579197,-0.04924167606736123,-0.043710237877045366,-0.0538779489572218,-0.05926907520309359,-0.026920447391535113,-0.06139844903498968,-0.08571113883268704,0.0195160088959879,-0.06891502909066613,0.7552599864563817,0.6629465831608126,0.24994122447430656,0.5136967383376438,0.7509620807622807,0.6690690144893727,0.27489041840842243,0.5720759509371477,-0.0860227900722646,-0.08840714032348898,-0.010222739914148349,0.050173114673791326,0.44598252970007296,0.5787599322998599,0.03351722769455958,-0.0438365473985948,-0.1313473232712661,0.03392129953455847,0.09522403907737213,0.08397903133562534,-0.097631377679449,-0.12934072456981216
profileRawStdSessionActionCount,0.1726541297384492,-0.10682494883981791,-0.06610446613180934,-0.0036685019061762124,0.04841861173406055,0.0533665081227866,0.0610648350299926,0.019395749906669098,-0.13438986797201807,-0.13542219737273786,0.024162903167765006,0.13807460792775658,-0.13647928237572193,-0.020078049960946455,-0.005731457844046141,-0.04380666714985088,0.36650328512749225,0.28556109721789225,0.013157061170128681,-0.05268953184307503,0.27196445448659134,0.13722443956220418,-0.048101213414425595,0.022000747516857128,-0.0641885744806822,0.11788171674844856,0.16560517621993012,0.10235316037274755,-0.09161872884908144,-0.09735859186319655,-0.09162489320419653,-0.0665404426625226,0.32527664809430373,-0.07322698547414136,0.10975044396294338,0.24737159903517766,-0.13292200737995147,0.2280146322406731,0.03682143040644751,0.10694034847060539,-0.09543338511419516,-0.04685112601812368,0.0019341844510908244,0.05778260166286474,0.06939525464039123,-0.05438396137282924,0.9696659002972962,0.9827475125904765,-0.13155304531623868,0.45034319793607397,0.7803231600001808,0.982288984704202,0.3282262153368915,0.9149994305526575,0.8356348239963448,0.2885412141228566,0.7135045743715176,0.9372337946349365,0.9033768018448595,0.8863140108008373,0.3026961764417336,0.7734052677391523,1.0,0.3393657414092522,0.9331886712264441,0.8608764202335789,0.30108169670141094,0.7610823678610427,0.9602675894691319,0.9352661271650569,0.9190685542373037,0.3133342839736133,0.7980499076739811,-0.12866578027386785,0.005578919409901679,-0.015744645437371176,-0.04560367676506826,-0.06341464083843194,-0.11772852433555729,-0.05062482463991982,-0.09896064846074286,-0.11416854577648397,-0.03862056613782978,-0.10957071462082299,0.907040254834599,0.8456264728554617,0.1710959770059844,0.5849348410515601,0.9250548290731029,0.8617826845008557,0.2207049457196654,0.6867980429315678,-0.12200016670761916,-0.11736262744467713,-0.0553447689056905,0.0006561925941242074,0.652238000421472,0.6911605355816398,-0.1545639339255487,-0.07594329774909742,-0.14688219954072562,-0.08891834724728206,0.23025693967646352,0.15536297978537522,-0.2036330965866346,-0.17448701537166833
profileRawStdSessionAction0Count,-0.052003580574710814,-0.04305634451738365,-0.09536563341660649,-0.004688444468742379,0.019282050402695834,-0.005033514165772752,-0.027195653914851885,-0.08851114213124481,-0.006623835590820543,-0.047751653634345935,-0.08797142612174769,0.03839808079368427,-0.04890617260571592,0.006393943693899827,-0.10066474536276919,0.17789026931714944,-0.00751610018262204,-0.09438139630526908,0.2826827485452124,-0.11191549399617765,-0.03929024862735793,-0.09713597177332509,-0.12996292277245253,0.157553832933596,-0.08106772385020236,-0.056663145157568935,-0.024926605866226102,0.07798075735920258,-0.13166956026812288,-0.1306954457270647,-0.07933439772695058,-0.13878600816538728,-0.03673164540494538,-0.10284861827964364,-0.08246160658381031,0.2614663394763685,-0.12505136085993604,0.11112796973291351,-0.03610059173914863,0.05363122815680152,-0.10998790256046548,-0.09701120341952937,-0.06737869607388747,-0.02452881818466943,0.006810132033197459,-0.005104348308675409,0.3511517764173343,0.3465820144264779,-0.09811992650575747,0.45612022958200715,0.503783759073126,0.34243284276902636,0.9540535976178373,0.09155848935874361,0.008128366585373229,0.6415380848091862,0.3296060850012695,0.19706593033344366,0.24888178745677503,0.2993497954592086,0.4769174853046086,0.41723780946757677,0.3393657414092522,1.0,0.09644217937861002,0.012252811597572029,0.6397303629339363,0.3543842039769642,0.2377339782168599,0.2261429613887327,0.34083302016366757,0.5147457422835543,0.44897756816004825,-0.0891199130076501,0.11987027777197383,-0.002586014632157324,-0.0802582029412728,0.03985026480992518,-0.08384569799945431,-0.012627377609707668,-0.08175400465689912,-0.06748954476067626,-0.004649017936320683,-0.06704947064599102,0.34889347436660995,0.2815659504254257,0.23235025572961587,0.2012017251954433,0.35662940272891336,0.30826318291584004,0.2816385129253088,0.21935985268767863,-0.08063059409189849,-0.06869965842269043,-0.0010027047458010957,-0.03707172039398878,0.05672535941728117,0.5088462484005974,0.12117566727751578,0.1312133804210813,-0.04944486019417814,0.2012797305654414,-0.14808493761136957,-0.14343460969295108,-0.030922800562030832,-0.17676836864024517
